,Topics,Alpha,Beta,Chunks,Coherence
404,11,0.15,0.15,100.0,0.4221977239995109
405,11,0.15,0.44999999999999996,20.0,0.41120480918239005
406,11,0.15,0.44999999999999996,40.0,0.3916696984034165
407,11,0.15,0.44999999999999996,60.0,0.3917979524183904
408,11,0.15,0.44999999999999996,80.0,0.40297610500405107
409,11,0.15,0.44999999999999996,100.0,0.44504219612285056
410,11,0.15,0.7499999999999999,20.0,0.47324398127792155
411,11,0.15,0.7499999999999999,40.0,0.42519564167611307
412,11,0.15,0.7499999999999999,60.0,0.41787871885533756
413,11,0.15,0.7499999999999999,80.0,0.3729588568820729
414,11,0.15,0.7499999999999999,100.0,0.437730352529188
415,11,0.15,symmetric,20.0,0.3569286474520181
416,11,0.15,symmetric,40.0,0.37001590970116444
417,11,0.15,symmetric,60.0,0.38664985661420936
418,11,0.15,symmetric,80.0,0.4238231350297033
419,11,0.15,symmetric,100.0,0.43661155010571756
420,11,0.44999999999999996,0.15,20.0,0.4005496519966396
421,11,0.44999999999999996,0.15,40.0,0.3520586541584939
422,11,0.44999999999999996,0.15,60.0,0.3823299965719056
423,11,0.44999999999999996,0.15,80.0,0.390789505491909
424,11,0.44999999999999996,0.15,100.0,0.3749216482691456
425,11,0.44999999999999996,0.44999999999999996,20.0,0.4241641121897658
426,11,0.44999999999999996,0.44999999999999996,40.0,0.36639534754121394
427,11,0.44999999999999996,0.44999999999999996,60.0,0.4284531566004486
428,11,0.44999999999999996,0.44999999999999996,80.0,0.40990876317723174
429,11,0.44999999999999996,0.44999999999999996,100.0,0.4158286999517829
430,11,0.44999999999999996,0.7499999999999999,20.0,0.5122081077130863
431,11,0.44999999999999996,0.7499999999999999,40.0,0.3698793568880721
432,11,0.44999999999999996,0.7499999999999999,60.0,0.42347603109587517
433,11,0.44999999999999996,0.7499999999999999,80.0,0.45190043891827025
434,11,0.44999999999999996,0.7499999999999999,100.0,0.3938290547234606
435,11,0.44999999999999996,symmetric,20.0,0.3817460091149355
436,11,0.44999999999999996,symmetric,40.0,0.3527053856286708
437,11,0.44999999999999996,symmetric,60.0,0.3600655486305344
438,11,0.44999999999999996,symmetric,80.0,0.38024075768987653
439,11,0.44999999999999996,symmetric,100.0,0.3888220733439391
440,11,0.7499999999999999,0.15,20.0,0.38552089924849164
441,11,0.7499999999999999,0.15,40.0,0.3469518906232615
442,11,0.7499999999999999,0.15,60.0,0.37257008053131757
443,11,0.7499999999999999,0.15,80.0,0.38837398183576677
444,11,0.7499999999999999,0.15,100.0,0.3591845459931036
445,11,0.7499999999999999,0.44999999999999996,20.0,0.4498215928588184
446,11,0.7499999999999999,0.44999999999999996,40.0,0.40825786198085295
447,11,0.7499999999999999,0.44999999999999996,60.0,0.4628787832282011
448,11,0.7499999999999999,0.44999999999999996,80.0,0.41646867065660786
449,11,0.7499999999999999,0.44999999999999996,100.0,0.41198651616823323
450,11,0.7499999999999999,0.7499999999999999,20.0,0.4381219486928844
451,11,0.7499999999999999,0.7499999999999999,40.0,0.40678344405876704
452,11,0.7499999999999999,0.7499999999999999,60.0,0.502974614348081
453,11,0.7499999999999999,0.7499999999999999,80.0,0.47651297676304394
454,11,0.7499999999999999,0.7499999999999999,100.0,0.46576290680555316
455,11,0.7499999999999999,symmetric,20.0,0.41283996182594235
456,11,0.7499999999999999,symmetric,40.0,0.338043037053449
457,11,0.7499999999999999,symmetric,60.0,0.38215217333035034
458,11,0.7499999999999999,symmetric,80.0,0.39878167687933064
459,11,0.7499999999999999,symmetric,100.0,0.36006703683766245
460,11,symmetric,0.15,20.0,0.32404914653427797
461,11,symmetric,0.15,40.0,0.3461355089930818
462,11,symmetric,0.15,60.0,0.3933735160565559
463,11,symmetric,0.15,80.0,0.40951699155227694
464,11,symmetric,0.15,100.0,0.41752188272701746
465,11,symmetric,0.44999999999999996,20.0,0.4398144829673273
466,11,symmetric,0.44999999999999996,40.0,0.40073632538766196
467,11,symmetric,0.44999999999999996,60.0,0.4149464056809595
468,11,symmetric,0.44999999999999996,80.0,0.4112620812114485
469,11,symmetric,0.44999999999999996,100.0,0.44346790474300996
470,11,symmetric,0.7499999999999999,20.0,0.3799676745743045
471,11,symmetric,0.7499999999999999,40.0,0.48471611540980813
472,11,symmetric,0.7499999999999999,60.0,0.43682545361669367
473,11,symmetric,0.7499999999999999,80.0,0.3942796836717173
474,11,symmetric,0.7499999999999999,100.0,0.41202134169847787
475,11,symmetric,symmetric,20.0,0.3455366034805452
476,11,symmetric,symmetric,40.0,0.3668239328674319
477,11,symmetric,symmetric,60.0,0.388393045377959
478,11,symmetric,symmetric,80.0,0.4277288929050265
479,11,symmetric,symmetric,100.0,0.42925394213494844
480,11,asymmetric,0.15,20.0,0.35015601161607307
481,11,asymmetric,0.15,40.0,0.3775628144908664
482,11,asymmetric,0.15,60.0,0.40496143382243405
483,11,asymmetric,0.15,80.0,0.4174694509756012
484,11,asymmetric,0.15,100.0,0.4475769664537543
485,11,asymmetric,0.44999999999999996,20.0,0.4085143826560998
486,11,asymmetric,0.44999999999999996,40.0,0.4010245933434659
487,11,asymmetric,0.44999999999999996,60.0,0.384216287493277
488,11,asymmetric,0.44999999999999996,80.0,0.3702741803019359
489,11,asymmetric,0.44999999999999996,100.0,0.3657297553894349
490,11,asymmetric,0.7499999999999999,20.0,0.46921218092943745
491,11,asymmetric,0.7499999999999999,40.0,0.3705365741004771
492,11,asymmetric,0.7499999999999999,60.0,0.39926679537281634
493,11,asymmetric,0.7499999999999999,80.0,0.4076509530640923
494,11,asymmetric,0.7499999999999999,100.0,0.41936855615918456
495,11,asymmetric,symmetric,20.0,0.34883907322844343
496,11,asymmetric,symmetric,40.0,0.3962936162872723
497,11,asymmetric,symmetric,60.0,0.398680620568061
498,11,asymmetric,symmetric,80.0,0.44380062309533436
499,11,asymmetric,symmetric,100.0,0.4369287772126967
500,12,0.15,0.15,20.0,0.32558985058083173
501,12,0.15,0.15,40.0,0.37700541236579593
502,12,0.15,0.15,60.0,0.41563574013480586
503,12,0.15,0.15,80.0,0.4256908791707433
504,12,0.15,0.15,100.0,0.3807070844859832
505,12,0.15,0.44999999999999996,20.0,0.40863807938459323
506,12,0.15,0.44999999999999996,40.0,0.37141685568541694
507,12,0.15,0.44999999999999996,60.0,0.3840961876997813
508,12,0.15,0.44999999999999996,80.0,0.39201205444283227
509,12,0.15,0.44999999999999996,100.0,0.3718327529802788
510,12,0.15,0.7499999999999999,20.0,0.3990650807916784
511,12,0.15,0.7499999999999999,40.0,0.4347429155046168
512,12,0.15,0.7499999999999999,60.0,0.42198104343023873
513,12,0.15,0.7499999999999999,80.0,0.44746947170147594
514,12,0.15,0.7499999999999999,100.0,0.3529687246485596
515,12,0.15,symmetric,20.0,0.3151573582352201
516,12,0.15,symmetric,40.0,0.36840332515754987
517,12,0.15,symmetric,60.0,0.40691987999896306
518,12,0.15,symmetric,80.0,0.39827908294597275
519,12,0.15,symmetric,100.0,0.37145182304476276
520,12,0.44999999999999996,0.15,20.0,0.40040357059527293
521,12,0.44999999999999996,0.15,40.0,0.3772534992099516
522,12,0.44999999999999996,0.15,60.0,0.4064046673713957
523,12,0.44999999999999996,0.15,80.0,0.3795529079089361
524,12,0.44999999999999996,0.15,100.0,0.37426169124032294
525,12,0.44999999999999996,0.44999999999999996,20.0,0.40656325254394904
526,12,0.44999999999999996,0.44999999999999996,40.0,0.4054351793963935
527,12,0.44999999999999996,0.44999999999999996,60.0,0.45703545822060615
528,12,0.44999999999999996,0.44999999999999996,80.0,0.4143740117865011
529,12,0.44999999999999996,0.44999999999999996,100.0,0.4124356517926733
530,12,0.44999999999999996,0.7499999999999999,20.0,0.462746351512305
531,12,0.44999999999999996,0.7499999999999999,40.0,0.4153444050692255
532,12,0.44999999999999996,0.7499999999999999,60.0,0.3982706211534381
533,12,0.44999999999999996,0.7499999999999999,80.0,0.4630508915005754
534,12,0.44999999999999996,0.7499999999999999,100.0,0.37353596886743995
535,12,0.44999999999999996,symmetric,20.0,0.3463613492340361
536,12,0.44999999999999996,symmetric,40.0,0.3781665374688518
537,12,0.44999999999999996,symmetric,60.0,0.3898439566625635
538,12,0.44999999999999996,symmetric,80.0,0.39598348633620867
539,12,0.44999999999999996,symmetric,100.0,0.36638173591384854
540,12,0.7499999999999999,0.15,20.0,0.38128100253967334
541,12,0.7499999999999999,0.15,40.0,0.3665269724267146
542,12,0.7499999999999999,0.15,60.0,0.39683409789211294
543,12,0.7499999999999999,0.15,80.0,0.3546946082974169
544,12,0.7499999999999999,0.15,100.0,0.33083684103276706
545,12,0.7499999999999999,0.44999999999999996,20.0,0.4692923918657825
546,12,0.7499999999999999,0.44999999999999996,40.0,0.4429638214027527
547,12,0.7499999999999999,0.44999999999999996,60.0,0.41542839419781297
548,12,0.7499999999999999,0.44999999999999996,80.0,0.4119663579129232
549,12,0.7499999999999999,0.44999999999999996,100.0,0.4461362282873042
550,12,0.7499999999999999,0.7499999999999999,20.0,0.4644783190594118
551,12,0.7499999999999999,0.7499999999999999,40.0,0.4216212817969171
552,12,0.7499999999999999,0.7499999999999999,60.0,0.461759286123375
553,12,0.7499999999999999,0.7499999999999999,80.0,0.5006187216353969
554,12,0.7499999999999999,0.7499999999999999,100.0,0.47294483517855784
555,12,0.7499999999999999,symmetric,20.0,0.3515638409042549
556,12,0.7499999999999999,symmetric,40.0,0.35253202127699756
557,12,0.7499999999999999,symmetric,60.0,0.37360523388726885
558,12,0.7499999999999999,symmetric,80.0,0.37744305951170665
559,12,0.7499999999999999,symmetric,100.0,0.3568710598994036
560,12,symmetric,0.15,20.0,0.3279119676820417
561,12,symmetric,0.15,40.0,0.34056381859761137
562,12,symmetric,0.15,60.0,0.4158485477425151
563,12,symmetric,0.15,80.0,0.4234419237046306
564,12,symmetric,0.15,100.0,0.3636128651831732
565,12,symmetric,0.44999999999999996,20.0,0.38415269786783807
566,12,symmetric,0.44999999999999996,40.0,0.33317686214317427
567,12,symmetric,0.44999999999999996,60.0,0.3919580920656583
568,12,symmetric,0.44999999999999996,80.0,0.38930402282118487
569,12,symmetric,0.44999999999999996,100.0,0.381743338995435
570,12,symmetric,0.7499999999999999,20.0,0.403236392157381
571,12,symmetric,0.7499999999999999,40.0,0.48369955702801737
572,12,symmetric,0.7499999999999999,60.0,0.41651752889722604
573,12,symmetric,0.7499999999999999,80.0,0.4470518564195318
574,12,symmetric,0.7499999999999999,100.0,0.453840441654249
575,12,symmetric,symmetric,20.0,0.3161947578998555
576,12,symmetric,symmetric,40.0,0.35754345179822855
577,12,symmetric,symmetric,60.0,0.40011233207267444
578,12,symmetric,symmetric,80.0,0.3978841271603916
579,12,symmetric,symmetric,100.0,0.3796994212069417
580,12,asymmetric,0.15,20.0,0.36102801775628895
581,12,asymmetric,0.15,40.0,0.4063378438055807
582,12,asymmetric,0.15,60.0,0.4527751655247297
583,12,asymmetric,0.15,80.0,0.4248975109578094
584,12,asymmetric,0.15,100.0,0.4152565885339226
585,12,asymmetric,0.44999999999999996,20.0,0.3707917797757457
586,12,asymmetric,0.44999999999999996,40.0,0.31422611804326034
587,12,asymmetric,0.44999999999999996,60.0,0.40178398109664465
588,12,asymmetric,0.44999999999999996,80.0,0.39306595569706954
589,12,asymmetric,0.44999999999999996,100.0,0.3576715069187824
590,12,asymmetric,0.7499999999999999,20.0,0.3842532272921866
591,12,asymmetric,0.7499999999999999,40.0,0.4213667948682173
592,12,asymmetric,0.7499999999999999,60.0,0.41448148259054074
593,12,asymmetric,0.7499999999999999,80.0,0.4254374505211352
594,12,asymmetric,0.7499999999999999,100.0,0.47120134653221096
595,12,asymmetric,symmetric,20.0,0.3798627426774867
596,12,asymmetric,symmetric,40.0,0.4066575748066475
597,12,asymmetric,symmetric,60.0,0.4253982871249806
598,12,asymmetric,symmetric,80.0,0.41283796163305064
599,12,asymmetric,symmetric,100.0,0.3920734420591745
600,13,0.15,0.15,20.0,0.3612260974776876
601,13,0.15,0.15,40.0,0.3652551026209964
602,13,0.15,0.15,60.0,0.38621702469985053
603,13,0.15,0.15,80.0,0.4082923195705108
604,13,0.15,0.15,100.0,0.4290649904375096
605,13,0.15,0.44999999999999996,20.0,0.38185286326103307
606,13,0.15,0.44999999999999996,40.0,0.3700795715283516
607,13,0.15,0.44999999999999996,60.0,0.40984178558298995
608,13,0.15,0.44999999999999996,80.0,0.38972573046583303
609,13,0.15,0.44999999999999996,100.0,0.388015033687697
610,13,0.15,0.7499999999999999,20.0,0.409327101476464
611,13,0.15,0.7499999999999999,40.0,0.47710422492764243
612,13,0.15,0.7499999999999999,60.0,0.4059576825139517
613,13,0.15,0.7499999999999999,80.0,0.4605255998893813
614,13,0.15,0.7499999999999999,100.0,0.3657020467437363
615,13,0.15,symmetric,20.0,0.35562998483883657
616,13,0.15,symmetric,40.0,0.3376020395383878
617,13,0.15,symmetric,60.0,0.33835778277618134
618,13,0.15,symmetric,80.0,0.42711210196667804
619,13,0.15,symmetric,100.0,0.4112505871602253
620,13,0.44999999999999996,0.15,20.0,0.3853894783623495
621,13,0.44999999999999996,0.15,40.0,0.4027905240115895
622,13,0.44999999999999996,0.15,60.0,0.4107446886299963
623,13,0.44999999999999996,0.15,80.0,0.3894018701833049
624,13,0.44999999999999996,0.15,100.0,0.4021231124363981
625,13,0.44999999999999996,0.44999999999999996,20.0,0.44827013222388745
626,13,0.44999999999999996,0.44999999999999996,40.0,0.41821381824860876
627,13,0.44999999999999996,0.44999999999999996,60.0,0.4229923592210652
628,13,0.44999999999999996,0.44999999999999996,80.0,0.39611719885666036
629,13,0.44999999999999996,0.44999999999999996,100.0,0.40388168322927764
630,13,0.44999999999999996,0.7499999999999999,20.0,0.5139394217117577
631,13,0.44999999999999996,0.7499999999999999,40.0,0.41371420251582547
632,13,0.44999999999999996,0.7499999999999999,60.0,0.45422445480687185
633,13,0.44999999999999996,0.7499999999999999,80.0,0.43414803257208684
634,13,0.44999999999999996,0.7499999999999999,100.0,0.4532003055668929
635,13,0.44999999999999996,symmetric,20.0,0.3528885040697227
636,13,0.44999999999999996,symmetric,40.0,0.3698483884402058
637,13,0.44999999999999996,symmetric,60.0,0.3633728598622032
638,13,0.44999999999999996,symmetric,80.0,0.3858727078020282
639,13,0.44999999999999996,symmetric,100.0,0.3701793824476145
640,13,0.7499999999999999,0.15,20.0,0.36925460198626237
641,13,0.7499999999999999,0.15,40.0,0.3899462054654815
642,13,0.7499999999999999,0.15,60.0,0.40019682863284245
643,13,0.7499999999999999,0.15,80.0,0.423981661542812
644,13,0.7499999999999999,0.15,100.0,0.3794033799728908
645,13,0.7499999999999999,0.44999999999999996,20.0,0.47441794080664784
646,13,0.7499999999999999,0.44999999999999996,40.0,0.4485894720990722
647,13,0.7499999999999999,0.44999999999999996,60.0,0.4513543575145805
648,13,0.7499999999999999,0.44999999999999996,80.0,0.46903889071672644
649,13,0.7499999999999999,0.44999999999999996,100.0,0.4544327508094146
650,13,0.7499999999999999,0.7499999999999999,20.0,0.455121010167271
651,13,0.7499999999999999,0.7499999999999999,40.0,0.41458817304551965
652,13,0.7499999999999999,0.7499999999999999,60.0,0.5027057166047231
653,13,0.7499999999999999,0.7499999999999999,80.0,0.507875817073484
654,13,0.7499999999999999,0.7499999999999999,100.0,0.4914923997198869
655,13,0.7499999999999999,symmetric,20.0,0.4023305017885423
656,13,0.7499999999999999,symmetric,40.0,0.34011285639679123
657,13,0.7499999999999999,symmetric,60.0,0.3740539182194246
658,13,0.7499999999999999,symmetric,80.0,0.3825880601354677
659,13,0.7499999999999999,symmetric,100.0,0.352621472908699
660,13,symmetric,0.15,20.0,0.3511799130270886
661,13,symmetric,0.15,40.0,0.3827799030333869
662,13,symmetric,0.15,60.0,0.41493048044728137
663,13,symmetric,0.15,80.0,0.42924518664056904
664,13,symmetric,0.15,100.0,0.4092549998641416
665,13,symmetric,0.44999999999999996,20.0,0.43198977157181867
666,13,symmetric,0.44999999999999996,40.0,0.3820528314437383
667,13,symmetric,0.44999999999999996,60.0,0.41671980615179677
668,13,symmetric,0.44999999999999996,80.0,0.39442906949258527
669,13,symmetric,0.44999999999999996,100.0,0.3996042415755292
670,13,symmetric,0.7499999999999999,20.0,0.42372404243665696
671,13,symmetric,0.7499999999999999,40.0,0.4359303475415626
672,13,symmetric,0.7499999999999999,60.0,0.41491998262847585
673,13,symmetric,0.7499999999999999,80.0,0.4174866352326376
674,13,symmetric,0.7499999999999999,100.0,0.44227180978505864
675,13,symmetric,symmetric,20.0,0.3638636911044229
676,13,symmetric,symmetric,40.0,0.37736763033077325
677,13,symmetric,symmetric,60.0,0.3475472663581573
678,13,symmetric,symmetric,80.0,0.3913878127960662
679,13,symmetric,symmetric,100.0,0.39642398708131715
680,13,asymmetric,0.15,20.0,0.39867074469451463
681,13,asymmetric,0.15,40.0,0.4168907640124886
682,13,asymmetric,0.15,60.0,0.40424202150104444
683,13,asymmetric,0.15,80.0,0.4295533747741636
684,13,asymmetric,0.15,100.0,0.4316435890188328
685,13,asymmetric,0.44999999999999996,20.0,0.4044709626783709
686,13,asymmetric,0.44999999999999996,40.0,0.42594591332164405
687,13,asymmetric,0.44999999999999996,60.0,0.46039972434252646
688,13,asymmetric,0.44999999999999996,80.0,0.43898350975038797
689,13,asymmetric,0.44999999999999996,100.0,0.32398295738031824
690,13,asymmetric,0.7499999999999999,20.0,0.5006686333048773
691,13,asymmetric,0.7499999999999999,40.0,0.43461769704707665
692,13,asymmetric,0.7499999999999999,60.0,0.47858956649876
693,13,asymmetric,0.7499999999999999,80.0,0.4362800364418235
694,13,asymmetric,0.7499999999999999,100.0,0.4837638761761554
695,13,asymmetric,symmetric,20.0,0.3512974677426036
696,13,asymmetric,symmetric,40.0,0.3879553202703088
697,13,asymmetric,symmetric,60.0,0.3914069111715651
698,13,asymmetric,symmetric,80.0,0.3733229700946032
699,13,asymmetric,symmetric,100.0,0.38633124957297327
700,14,0.15,0.15,20.0,0.33124441205744365
701,14,0.15,0.15,40.0,0.3899863458466785
702,14,0.15,0.15,60.0,0.38383952837137364
703,14,0.15,0.15,80.0,0.4360726776773435
704,14,0.15,0.15,100.0,0.40734301374107057
705,14,0.15,0.44999999999999996,20.0,0.3831072088550464
706,14,0.15,0.44999999999999996,40.0,0.35925758156950655
707,14,0.15,0.44999999999999996,60.0,0.3493068595424253
708,14,0.15,0.44999999999999996,80.0,0.38082816676263015
709,14,0.15,0.44999999999999996,100.0,0.4432445034237008
710,14,0.15,0.7499999999999999,20.0,0.4703318500464446
711,14,0.15,0.7499999999999999,40.0,0.4714668719300655
712,14,0.15,0.7499999999999999,60.0,0.5183299850733619
713,14,0.15,0.7499999999999999,80.0,0.5324393248024422
714,14,0.15,0.7499999999999999,100.0,0.514071485769684
715,14,0.15,symmetric,20.0,0.33764408644650146
716,14,0.15,symmetric,40.0,0.36685315882605796
717,14,0.15,symmetric,60.0,0.35100142408171653
718,14,0.15,symmetric,80.0,0.39640714758501217
719,14,0.15,symmetric,100.0,0.3945847946113013
720,14,0.44999999999999996,0.15,20.0,0.3789285229742164
721,14,0.44999999999999996,0.15,40.0,0.4021358361205375
722,14,0.44999999999999996,0.15,60.0,0.3903492298802826
723,14,0.44999999999999996,0.15,80.0,0.38439113550639614
724,14,0.44999999999999996,0.15,100.0,0.3898971860087972
725,14,0.44999999999999996,0.44999999999999996,20.0,0.43082752697960885
726,14,0.44999999999999996,0.44999999999999996,40.0,0.42205084233061285
727,14,0.44999999999999996,0.44999999999999996,60.0,0.39451924288016216
728,14,0.44999999999999996,0.44999999999999996,80.0,0.38709700681342
729,14,0.44999999999999996,0.44999999999999996,100.0,0.44515302346528857
730,14,0.44999999999999996,0.7499999999999999,20.0,0.5164355222505213
731,14,0.44999999999999996,0.7499999999999999,40.0,0.45513822176470026
732,14,0.44999999999999996,0.7499999999999999,60.0,0.49120543303128883
733,14,0.44999999999999996,0.7499999999999999,80.0,0.4470341226444003
734,14,0.44999999999999996,0.7499999999999999,100.0,0.4946970607245594
735,14,0.44999999999999996,symmetric,20.0,0.3726766061017293
736,14,0.44999999999999996,symmetric,40.0,0.3753056101780786
737,14,0.44999999999999996,symmetric,60.0,0.38817971207638013
738,14,0.44999999999999996,symmetric,80.0,0.39148744880815095
739,14,0.44999999999999996,symmetric,100.0,0.3882636692587214
740,14,0.7499999999999999,0.15,20.0,0.3763882674804741
741,14,0.7499999999999999,0.15,40.0,0.38302005728938004
742,14,0.7499999999999999,0.15,60.0,0.3981095922135702
743,14,0.7499999999999999,0.15,80.0,0.3986022123373739
744,14,0.7499999999999999,0.15,100.0,0.3746566195972564
745,14,0.7499999999999999,0.44999999999999996,20.0,0.46070235530929254
746,14,0.7499999999999999,0.44999999999999996,40.0,0.43113790151011233
747,14,0.7499999999999999,0.44999999999999996,60.0,0.47495979812953076
748,14,0.7499999999999999,0.44999999999999996,80.0,0.4612381148477342
749,14,0.7499999999999999,0.44999999999999996,100.0,0.429622528327314
750,14,0.7499999999999999,0.7499999999999999,20.0,0.45638486461567035
751,14,0.7499999999999999,0.7499999999999999,40.0,0.3984587655972254
752,14,0.7499999999999999,0.7499999999999999,60.0,0.5178425495121718
753,14,0.7499999999999999,0.7499999999999999,80.0,0.5332919552913188
754,14,0.7499999999999999,0.7499999999999999,100.0,0.5007970805218067
755,14,0.7499999999999999,symmetric,20.0,0.3732610035149648
756,14,0.7499999999999999,symmetric,40.0,0.3756102249096008
757,14,0.7499999999999999,symmetric,60.0,0.37977322526862534
758,14,0.7499999999999999,symmetric,80.0,0.3672539963491512
759,14,0.7499999999999999,symmetric,100.0,0.348618767052904
760,14,symmetric,0.15,20.0,0.34304503683869086
761,14,symmetric,0.15,40.0,0.38280144671672245
762,14,symmetric,0.15,60.0,0.37506771405672656
763,14,symmetric,0.15,80.0,0.4301019884862653
764,14,symmetric,0.15,100.0,0.4026141739036341
765,14,symmetric,0.44999999999999996,20.0,0.38374196182506853
766,14,symmetric,0.44999999999999996,40.0,0.3672026635664305
767,14,symmetric,0.44999999999999996,60.0,0.4595530717209006
768,14,symmetric,0.44999999999999996,80.0,0.4164620991285989
769,14,symmetric,0.44999999999999996,100.0,0.38829240490222755
770,14,symmetric,0.7499999999999999,20.0,0.47712527649460085
771,14,symmetric,0.7499999999999999,40.0,0.47620675964397247
772,14,symmetric,0.7499999999999999,60.0,0.536283221163741
773,14,symmetric,0.7499999999999999,80.0,0.5609737181296524
774,14,symmetric,0.7499999999999999,100.0,0.4605539613808557
775,14,symmetric,symmetric,20.0,0.34163847658007346
776,14,symmetric,symmetric,40.0,0.3648699042420024
777,14,symmetric,symmetric,60.0,0.3417946886083837
778,14,symmetric,symmetric,80.0,0.3938230026539201
779,14,symmetric,symmetric,100.0,0.3883086269486525
780,14,asymmetric,0.15,20.0,0.36639078586579144
781,14,asymmetric,0.15,40.0,0.3828547701043332
782,14,asymmetric,0.15,60.0,0.4023455901805756
783,14,asymmetric,0.15,80.0,0.4092546982470367
784,14,asymmetric,0.15,100.0,0.4318425309249578
785,14,asymmetric,0.44999999999999996,20.0,0.4936844011489495
786,14,asymmetric,0.44999999999999996,40.0,0.3934198357657071
787,14,asymmetric,0.44999999999999996,60.0,0.3912606810511699
788,14,asymmetric,0.44999999999999996,80.0,0.41839856966405853
789,14,asymmetric,0.44999999999999996,100.0,0.43112077378109287
790,14,asymmetric,0.7499999999999999,20.0,0.43338755697661624
791,14,asymmetric,0.7499999999999999,40.0,0.47887715767465433
792,14,asymmetric,0.7499999999999999,60.0,0.47792254071743556
793,14,asymmetric,0.7499999999999999,80.0,0.3917307041820119
794,14,asymmetric,0.7499999999999999,100.0,0.431495854793751
795,14,asymmetric,symmetric,20.0,0.3184949089585017
796,14,asymmetric,symmetric,40.0,0.3651530834865815
797,14,asymmetric,symmetric,60.0,0.36123388286389513
798,14,asymmetric,symmetric,80.0,0.4052101850635438
799,14,asymmetric,symmetric,100.0,0.4042477208924687
